sigla_da_torre;nome_da_torre;detentora;endereco;lat;lon;capacitado
V45;NITERÓI - NRI A02 - GVT;PESQUISANDO;RUA DOUTOR MÁRIO VIANA, 569;-22.904417;-43.090542;NÃO
V46;RIO DE JANEIRO - RJO A36 - GVT;PESQUISANDO;RUA NOSSA SENHORA LOURDES, 55;-22.920828;-43.254428;NÃO
V47;CAMPOS DOS GOYTACAZES - CPS A12 - GVT;PESQUISANDO;RUA BARÃO MIRACEMA, 401;-21.762225;-41.330211;NÃO
V48;CAMPOS DOS GOYTACAZES - CPS A25 - GVT;PESQUISANDO;RUA AGUINALDO MACHADO, 224;-21.777686;-41.296978;NÃO
V49;CAMPOS DOS GOYTACAZES - CPS A30 - GVT;PESQUISANDO;RUA MAXIMINO FERREIRA RAMALHO, 118;-21.776106;-41.327525;NÃO
V50;CAMPOS DOS GOYTACAZES - CPS A09 - GVT;PESQUISANDO;AVENIDA VINTE E OITO DE MARÇO, 1077;-21.759475;-41.34145;NÃO
V51;CAMPOS DOS GOYTACAZES - CPS A22 - GVT;PESQUISANDO;RUA DOUTOR GODOFREDO PINTO , 28;-21.767947;-41.307358;NÃO
V52;CAMPOS DOS GOYTACAZES - CPS A23 - GVT;PESQUISANDO;RUA ENGENHEIRO FRANCO AMARAL, 57;-21.771161;-41.308317;NÃO
V53;RIO DE JANEIRO - RJO B35 - GVT;PESQUISANDO;RUA BORJA REIS, 601;-22.9043;-43.301014;NÃO
V54;CAMPOS DOS GOYTACAZES - CPS A26 - GVT;PESQUISANDO;RUA RICARDO QUITETE, 252;-21.779483;-41.302656;NÃO
V55;NITERÓI - NRI A47 - GVT;PESQUISANDO;RUA DESEMBARGADOR LEOPOLDO MUYLAERT, 189;-22.9443;-43.055297;NÃO
V56;CAMPOS DOS GOYTACAZES - CPS A21 - GVT;PESQUISANDO;RUA JOAQUIM MACEDO, 64;-21.763144;-41.299481;NÃO
V58;RIO DE JANEIRO - RJO A63 - GVT;PESQUISANDO;RUA  ITABAIANA, 163;-22.921144;-43.263831;NÃO
V59;CAMPOS DOS GOYTACAZES - CPS A19 - GVT;PESQUISANDO;RUA PADRE ÂNGELO PESSANHA, 64;-21.7663;-41.315803;NÃO
V60;CAMPOS DOS GOYTACAZES - CPS A02 - GVT;PESQUISANDO;RUA ÁLVARO DE AZEVEDO BARCELOS, 145;-21.744425;-41.357853;NÃO
V61;RIO DE JANEIRO - RJO B47 - GVT;PESQUISANDO;RUA VAN GOGH, 79;-22.881411;-43.273028;NÃO
V62;RIO DE JANEIRO - RJO B38 - GVT;PESQUISANDO;RUA ABRAM LUSTMAN, 305;-22.921089;-43.385564;NÃO
V63;RIO DE JANEIRO - RJO B40 - GVT;PESQUISANDO;AVENIDA DOS MANANCIAIS, 1447;-22.917353;-43.391533;NÃO
V64;RIO DE JANEIRO - RJO B48 - GVT;PESQUISANDO;RUA PIRES DE CARVALHO, 216;-22.879044;-43.262772;NÃO
V65;CAMPOS DOS GOYTACAZES - CPS A18 - GVT;PESQUISANDO;RUA  ALVARO DE LACERDA, 73;-21.761586;-41.314844;NÃO
V66;SÃO GONÇALO - SGO A24 - GVT;PESQUISANDO;RUA  CAMPINAS, S/N;-22.810203;-43.020278;NÃO
V67;SÃO GONÇALO - SGO A21 - GVT;PESQUISANDO;RUA ANTONIO PIRES, 83;-22.812217;-43.025803;NÃO
V68;RIO DE JANEIRO - RJO B65 - GVT;PESQUISANDO;RUA  DELFINA ENES, 517;-22.832858;-43.283894;NÃO
V69;CAMPOS DOS GOYTACAZES - CPS A28 - GVT;PESQUISANDO;RUA  DOS GOYTACAZES, 730;-21.771542;-41.320656;NÃO
V70;CAMPOS DOS GOYTACAZES - CPS A27 - GVT;PESQUISANDO;RUA MÚCIO DA PAIXÃO, 210;-21.775903;-41.314758;NÃO
V71;CAMPOS DOS GOYTACAZES - CPS A13 - GVT;PESQUISANDO;RUA BARÃO DE MIRACEMA, 252;-21.758422;-41.328967;NÃO
V72;RIO DE JANEIRO - RJO B58 - GVT;PESQUISANDO;RUA CARDOSO MORAIS, 387;-22.857947;-43.25635;NÃO
V73;SÃO GONÇALO - SGO A10 - GVT;PESQUISANDO;RUA DOUTOR FRANCISCO PORTELA, 2772;-22.827711;-43.056697;NÃO
V74;SÃO GONÇALO - SGO A02 - GVT;PESQUISANDO;RUA JOÃO CÂNDIDO, 296;-22.825453;-43.083136;NÃO
V75;SÃO GONÇALO - SGO A07 - GVT;PESQUISANDO;RUA CAPITÃO JOÃO MANOEL, 1110;-22.8253;-43.067458;NÃO
V76;SÃO GONÇALO - SGO A15 - GVT;PESQUISANDO;RUA EDUARDO VIEIRA, 115;-22.823806;-43.044036;NÃO
V77;NITERÓI - NRI A44 - GVT;PESQUISANDO;RUA JOÃO PAULO II, S/N;-22.933192;-43.014633;NÃO
V78;SÃO GONÇALO - SGO A18 - GVT;PESQUISANDO;RUA MANUEL NOGUEIRA , 102;-22.811114;-43.039425;NÃO
V79;NITERÓI - NRI A43 - GVT;PESQUISANDO;AVENIDA EWERTON XAVIER, 2678;-22.936689;-43.025536;NÃO
V80;RIO DE JANEIRO - RJO A87 - GVT;PESQUISANDO;RUA FRANCISCO MURATORI, 37;-22.915556;-43.184542;NÃO
V81;NITERÓI - NRI A42 - GVT;PESQUISANDO;AVENIDA IRENE LOPES SODRÉ, S/N;-22.944092;-43.020231;NÃO
V82;NOVA IGUAÇU - NIU A03 - GVT;PESQUISANDO;RUA PRINCESA CRISTINA, 138;-22.762744;-43.423611;NÃO
V83;CAMPOS DOS GOYTACAZES - CPS A08 - GVT;PESQUISANDO;RUA ÁLVARO TÂMEGA, 143;-21.754111;-41.335636;NÃO
V84;RIO DE JANEIRO - RJO B30 - GVT;PESQUISANDO;RUA GONZAGA DE CAMPOS, 270;-22.887267;-43.285136;NÃO
V85;SÃO GONÇALO - SGO A08 - GVT;PESQUISANDO;RUA ABÍLIO JOSÉ DE MATOS, 884;-22.822886;-43.061394;NÃO
V86;NITERÓI - NRI A07 - GVT;PESQUISANDO;RUA LEMOS CUNHA, 384;-22.905908;-43.105225;NÃO
V87;NITERÓI - NRI A05 - GVT;PESQUISANDO;RUA CORONEL MOREIRA CESAR, 387;-22.909289;-43.107103;NÃO
V88;RIO DE JANEIRO - RJO A38 - GVT;PESQUISANDO;RUA TEODORO DA SILVA, 476;-22.917192;-43.246378;NÃO
V89;NOVA IGUAÇU - NIU A29 - GVT;PESQUISANDO;RUA KURT, 19;-22.737775;-43.464767;NÃO
V90;SÃO GONÇALO - SGO A27 - GVT;PESQUISANDO;RUA CAMBUCI, 273;-22.809783;-43.014067;NÃO
V91;SÃO GONÇALO - SGO A37 - GVT;PESQUISANDO;RUA CARLOS ALBERTO, 110;-22.833969;-43.039139;NÃO
V92;RIO DE JANEIRO - RJO B64 - GVT;PESQUISANDO;RUA DO COUTO, 347;-22.832892;-43.272678;NÃO
V93;SÃO GONÇALO - SGO A03 - GVT;PESQUISANDO;RUA DOUTOR GRADIM, 516;-22.831747;-43.084311;NÃO
V94;SÃO GONÇALO - SGO A05 - GVT;PESQUISANDO;RUA ADINO XAVIER, 620;-22.831603;-43.076703;NÃO
V95;SÃO GONÇALO - SGO A16 - GVT;PESQUISANDO;AVENIDA DEZOITO DO FORTE, 1161;-22.817108;-43.042353;NÃO
V96;SÃO GONÇALO - SGO A17 - GVT;PESQUISANDO;RUA SIDNEY MONTEIRO, S/N;-22.819828;-43.040008;NÃO
V97;SÃO GONÇALO - SGO A25 - GVT;PESQUISANDO;TRAVESSA MARIA ALICE, 108;-22.819317;-43.016361;NÃO
V98;SÃO GONÇALO - SGO A29 - GVT;PESQUISANDO;RUA DOUTOR ALFREDO BACKER, 536;-22.818283;-43.006706;NÃO
V99;SÃO GONÇALO - SGO A30 - GVT;PESQUISANDO;RUA DOUTOR ALFREDO BACKER, 536;-22.821139;-43.006014;NÃO
VA1;CABO FRIO - RJCBF_G1I02- GVT;PESQUISANDO;VEREADOR ANTONIO FERREIRA DOS SANTOS, 913/LOJA 01;-22.895278;-42.036667;NÃO
VA2;VISCONDE DE ALBUQUERQUE 2;PESQUISANDO;PESQUISANDO;-22.98959;-43.22742;NÃO
VA3;VISCONDE DE ALBUQUERQUE 3;PESQUISANDO;PESQUISANDO;-22.98817;-43.22916;NÃO
VAA;VILA CANAA;AMERICAN TOWER;RUA NARCISO LADO DIREITO DO LOTE 2 QUADRA 1, S/Nº;-22.62965;-43.284472;NÃO
VAB;CONDOMINIO VALE DO BARÃO;PESQUISANDO;PESQUISANDO;-22.30469;-43.14015;NÃO
VAC;RESENDE - VILA ANA CRISTINA;SBA TORRES BRASIL;RODOVIA PRESIDENTE DUTRA, KM 311;-22.465683;-44.50469;NÃO
VAE;VILA AMELIA;PESQUISANDO;RUA IGARAPÉ Nº 286;-22.779265;-43.326188;NÃO
VAG;DUQUE DE CAXIAS - VINTE E CINCO DE AGOSTO;AMERICAN TOWER;RUA VOLUNTARIOS DA PATRIA, 336;-22.790117;-43.302867;NÃO
VAI;DUQUE DE CAXIAS - VILA ARACI;SBA TORRES BRASIL;RUA SANDI, 06;-22.621361;-43.204145;SIM
VAL;VISTA ALEGRE;PESQUISANDO;PRACA PRAÇA LAGUNA S/Nº;-22.825886;-43.308353;NÃO
VAM;RIO DE JANEIRO - VIEIRA SOUTO ANIBAL DE MENDONÇA;PESQUISANDO;AVENIDA VIEIRA SOUTO S/N X RUA ANIBAL DE MENDONÇA;-22.9862;-43.211333;NÃO
VAN;RIO DE JANEIRO - PRAÇA VANHARGEN;PESQUISANDO;RUA VISCONDE DE ITAMARATI, 150;-22.918528;-43.233536;NÃO
VAO;VILA ROSALI;PESQUISANDO;RUA RAIMUNDO MACEDO SOBRINHO, 253;-22.7962;-43.37784;NÃO
VAP;VILA ANTONIO PRATA;PESQUISANDO;EM BUSCA;00.0000;00.0000;NÃO
VAQ;VISCONDE DE ALBUQUERQUE;PESQUISANDO;PESQUISANDO;-22.98755;-43.2279;NÃO
VAR;VASSOURAS - VASSOURAS RADIO;AMERICAN TOWER;ESTRADA PARA MELO AFONSO,  S/N;-22.424953;-43.671543;SIM
VAS;VASSOURAS;TELEMAR;ACESSO ESTAÇÁO RÁDIO DA TELERJ;-22.426161;-43.671969;NÃO
VAV;VALVERDE;SBA TORRES BRASIL;RUA ELI - LOTE-43 - QUADRA-03;-22.770014;-43.533772;SIM
VB2;DUQUE DE CAXIAS - VILA BELA II;PESQUISANDO;VILA BELA;-22.798081;-43.320039;NÃO
VBA;RIO DE JANEIRO - VIA BRASIL;BR TOWERS,BR TOWERS (ANTIGA);AVENIDA BRASIL, 35770;-22.856901;-43.498381;NÃO
VBF;VIADUTO DE BENFICA;PESQUISANDO;AV DOM HELDER CAMARA, S/N;-22.888056;-43.249222;NÃO
VBG;NOVA IGUAÇU - VILA BORGETH;SBA TORRES BRASIL;RUA BENJAMIM FERREIRA GUIMARÃES - LOTE 94 - QUADRA 18;-22.713878;-43.43015;SIM
VBH;VOLTA REDONDA - VILA BELO HORIZONTE;AMERICAN TOWER;RUA DO CONTORNO, 181;-22.492592;-44.1204;NÃO
VBL;DUQUE DE CAXIAS - VILA BELA;PESQUISANDO;RUA DOUTOR MANUEL TELES, 1767;-22.797361;-43.319689;NÃO
VBM;VASSOURAS BAIRRO MADRUGA;PESQUISANDO;RUA VICENTE CELESTINO, 386;-22.413462;-43.671445;NÃO
VBO;VIA BINÁRIO DO PORTO;PESQUISANDO;RUA GENERAL LUIS MENDES DE MORAIS, Nº3019;-22.90061;-43.20851;NÃO
VBP;VIA BINARIO DO PORTO;PESQUISANDO;SITE EM BUSCA;-22.89375;-43.196269;NÃO
VBR;RIO DE JANEIRO - VIVENDAS DA BARRA;PESQUISANDO;AVENIDA LUCIO COSTA;-23.011417;-43.326533;NÃO
VBS;VALE DO BONSUCESSO;AMERICAN TOWER;ESTRADA TERESÓPOLIS NOVA FRIBURGO KM 14 - VALE DO BONSUCESSO;-22.274486;-42.804514;NÃO
VBT;VIA BINÁRIO DO PORTO;PESQUISANDO;PESQUISANDO;-22.9006;-43.2083;NÃO
VBV;NOVA IGUAÇU - VILA BELA VISTA;SBA TORRES BRASIL;RUA SANTA ISABEL, LOTE 13 QUADRA 43;-22.8491;-43.6096;SIM
VC1;ASSOCIAÇÃO COMUNITÁRIA VILA CRUZEIRO;PESQUISANDO;ESTRADA JOSÉ RUCAS, 1266;-22.848736;-43.282297;NÃO
VC2;ESCOLA MUNICIPAL JORACY CAMARGO VILA CRUZEIRO;PESQUISANDO;ESTRADA JOSÉ RUCAS, 1465;-22.848306;-43.280647;NÃO
VC3;CIEP VILA CRUZEIRO;PESQUISANDO;RUA SÃO VICENTE DE PAULA, 625;-22.851097;-43.283533;NÃO
VCA;VIADUTO DOS CABRITOS;BR TOWERS (ANTIGA);AVENIDA BRASIL, Nº 48.800;-22.871008;-43.603592;SIM
VCB;VASCO BARRA;PESQUISANDO;SITE EM BUSCA;-23.000372;-43.436658;NÃO
VCC;VILAR CARIOCA;PESQUISANDO;SITE EM BUSCA;-22.923461;-43.603047;NÃO
VCD;RIO DE JANEIRO - VIA CORCOVADO;SBA TORRES BRASIL;AV DOM HELDER CAMARA, 9051;-22.88502;-43.31474;NÃO
VCE;VILA CORTES;SBA (BTS);RUA: 16, 112;-22.724303;-42.720886;NÃO
VCF;VILA CALIFORNIA;PESQUISANDO;SITE EM BUSCA;-22.890039;-43.580081;NÃO
VCG;VALE CARANGOLA;PESQUISANDO;ESTRADA VICENZO RIVETTI, 648;-22.453469;-43.1625;NÃO
VCI;QUEIMADOS - VILA CAMARIM;SBA TORRES BRASIL;RUA JOSÉ CARLOS RAMOS DA SILVA, 48;-22.706447;-43.562475;NÃO
VCL;RIO DE JANEIRO - VISCONDE DE CARAVELAS;BR TOWERS,BR TOWERS (ANTIGA);RUA VOLUNTÁRIOS DA PÁTRIA, 445;-22.95613;-43.196242;NÃO
VCM;RESENDE - VISCONDE DE MAUA;SP TORRES (ANTIGA);ESTRADA MAUA-MARINGA GLEBA 4, S/N;-22.331663;-44.551282;NÃO
VCN;VILA CANDOSA;PESQUISANDO;RUA ISABEL RIBEIRO VOLP, SN - RETIRO DO ALCÂNTARA, LOTE 27 QUADRA 18;-22.85085;-42.995381;NÃO
VCO;DUQUE DE CAXIAS - VILA CENTENÁRIO;BR TOWERS (ANTIGA);RUA DOUTOR FURQUIM MENDES, 319;-22.776897;-43.314403;NÃO
VCP;VILA CRUZEIRO PENHA;PESQUISANDO;SITE EM BUSCA;-22.848439;-43.287136;NÃO
VCQ;VOLTA REDONDA COQUEIROS;PESQUISANDO;SITE EM BUSCA;-22.489917;-44.110481;NÃO
VCR;VILA COMARI;SBA TORRES BRASIL;RUA CHACARA DO PARAÍSO QUADRA G LOTE 14;-22.924423;-43.561;SIM
VCS;VILA CHICO MENDES;PESQUISANDO;SITE EM BUSCA;-22.55105;-44.119961;NÃO
VCT;VILA DAS CASCATAS;TELXIUS,SBA TORRES BRASIL;RUA WILSON JORGE BUECHEN, 963;-22.595335;-43.12125;NÃO
VCU;VALE DO CUIABA;T4U (ANTIGA),PHOENIX (ANTIGA);ESTRADA DO CANTAGALO, 3003 - SERÁ UTILIZADO A TORRE DA T4U;-22.388163;-43.062584;NÃO
VCV;VILA DE CAVA;BR TOWERS (ANTIGA);AVENIDA GETÚLIO MOURA, Nº 191;-22.678897;-43.439675;NÃO
VCZ;RIO DE JANEIRO - VILA CRUZEIRO;TELXIUS;TRAVESSA JACUPEMA, 59;-22.848589;-43.278611;NÃO
VDA;MACAÉ - VISCONDE DE ARAÚJO;BR TOWERS (ANTIGA);RUA BRIGADEIRO EDUARDO GOMES, 311;-22.382666;-41.782516;NÃO
VDC;VENDA DA CRUZ;PESQUISANDO;AVENIDA PROFESSOR JOÃO BRASIL, 2145;-22.86313;-43.08748;NÃO
VDD;VIADUTO DE DEODORO;PESQUISANDO;SITE EM BUSCA;-22.855369;-43.38575;NÃO
VDH;VILA D'ESTE HANDMADE HOSPITALITY HOTEL;PESQUISANDO;PESQUISANDO;-22.752419;-41.883414;NÃO
VDJ;VILA DO JOAO;QMC TELECOM ;AVENIDA BENTO RIBEIRO DANTAS, S/N;-22.866052;-43.239141;NÃO
VDL;VILA DURVALINO;PESQUISANDO;RUA TUPI, Nº. 826;-22.43743;-42.93555;NÃO
VDM;VIADUTO DE MANGUINHOS;PESQUISANDO;AVENIDA NOVO RIO;-22.8713;-43.247572;NÃO
VDN;VENDA NOVA;AMERICAN TOWER;ESTRADA OMAR MAGALHAES S/N°;-22.35318;-42.876432;NÃO
VDO;VENDA NOVA OI;SBA TORRES BRASIL,OI;RUA MANUEL ROSE, S/N°;-22.375269;-42.871428;NÃO
VDP;ITABORAÍ - VENDA DAS PEDRAS;SP TORRES,SP TORRES (ANTIGA);PROFESSORA CECÍLIA AUGUSTA DOS SANTOS, S/N;-22.738992;-42.837905;SIM
VDQ;VILA SAPE - DUQUE DE CAXIAS;PESQUISANDO;RUA CHARLES RICHET, LOTE 03 QUADRA 295;-22.65739;-43.23349;SIM
VDR;VOLTA REDONDA RETIRO;PESQUISANDO;AV WALDIR SOBREIRA PIRES, 24;-22.497972;-44.106389;SIM
VDS;RIO DE JANEIRO - ESTRADA VISCONDE DE SINIMBU;TORRES DO BRASIL S.A.,CLARO;VIA SERVENTE UM, S/N;-22.951834;-43.651773;SIM
VDT;VIADUTO SAO SEBASTIAO;PESQUISANDO;SITE EM BUSCA;-22.90665;-43.198669;NÃO
VEA;MACAÉ - VEREADOR ABREU LIMA;BR TOWERS (ANTIGA);AVENIDA RUI BARBOSA, 1043;-22.379061;-41.776473;NÃO
VEC;MACAÉ - VELHO CAMPOS;TELXIUS;RUA VELHO CAMPOS, PRÉDIO DA CNA;-22.376953;-41.781285;SIM
VEG;VALE CARANGOLA;PESQUISANDO;RUA DA CONQUISTA, S/N;-22.45347;-43.1625;SIM
VEM;V&M DO BRASIL;PESQUISANDO;RUA DO PLATAFORMISTA S/N;-22.426161;-41.870356;NÃO
VEN;VENTURINHA;PESQUISANDO;PESQUISANDO;-22.90902;-43.18133;NÃO
VER;VILA ERA;TORRES DO BRASIL S.A.,CLARO;RUA GANDARELA, 51;-22.746119;-43.375663;NÃO
VES;BELFORD ROXO - VILA ESPERANÇA;AMERICAN TOWER;RUA AMARA AGUIAR BRANDAO, LOTE 22 QUADRA 73;-22.740833;-43.332159;NÃO
VET;VIA EXPRESSA TUNEL;CELL SITE SOLUTIONS (INDOOR);AVENIDA RODRIGUES ALVES, S/N;-22.896824;-43.181598;NÃO
VEU;VILA EUGENIA;AMERICAN TOWER;RUA LUIZ COUTINHO CAVALCANTI, 734;-22.850503;-43.371856;NÃO
VFD;PETROPOLIS - VALE FLORIDO;SP TORRES (ANTIGA);RUA D, 169;-22.460999;-43.227837;NÃO
VFG;VASSOURAS - FAZENDA SERRA GRANDE;PESQUISANDO;ESTRADA MELO AFONSO;00.0000;00.0000;NÃO
VFL;VILA FLORIDA;AMERICAN TOWER;RUA DAS MARGARIDAS, S/Nº - VILA FLORIDA;-22.502503;-44.613561;NÃO
VFO;VIEIRA SOUTO COM FRANCISCO OTAVIANO;PESQUISANDO;AV. VIEIRA SOUTO;-22.988019;-43.194911;NÃO
VFS;RIO DE JANEIRO - VOLCA FASHION;PESQUISANDO;RUA PREFEITO OLÍMPIO DE MELO, 1581;-22.892486;-43.236972;NÃO
VFV;VILA FREI DAVID;PESQUISANDO;RUA BAHIA, S/N;-22.52954;-43.22227;NÃO
VFZ;VALE FELIZ;PESQUISANDO;ESTRADA ANTÔNIO CARVALHO VENTURA,  Nº 51.;-22.3753;-42.93443;SIM
VGB;VARGEM GRANDE BANDEIRANTES;PESQUISANDO;SITE EM BUSCA;-22.997267;-43.508078;NÃO
VGE;VOLTA GRANDE;PESQUISANDO;JAIME MARTINS, 830;-22.489267;-44.075364;NÃO
VGG;VILLAGE MALL SHARING;PESQUISANDO;PESQUISANDO;-22.998206;-43.351498;NÃO
VGH;NOVA FRIBURGO - VARGINHA;TELXIUS;RUA MIGUEL ALVES PENA, S/N;-22.294726;-42.503414;NÃO
VGI;ITAGUAI - VILA GENI;PESQUISANDO;RUA GENERAL EUCLIDES FIGUEIREDO, QD B LT17;-22.897881;-43.850975;NÃO
VGL;RIO DE JANEIRO - VIDIGAL;QMC TELECOM ;RUA DOUTOR OLINTO DE MAGALHAES, 36;-22.993397;-43.236956;NÃO
VGM;VILA GUIMARÃES;PESQUISANDO;PESQUISANDO;-22.703278;-43.531939;NÃO
VGO;VILLAGE RIO DAS OSTRAS;PESQUISANDO;PESQUISANDO;-22.4905;-41.922972;SIM
VGP;VARGEM PEQUENA;SP TORRES (ANTIGA);RUA MARILDA CAVALCANTI HORTA, S/Nº;-22.981765;-43.459504;NÃO
VGR;VIGARIO GERAL;BR TOWERS,BR TOWERS (ANTIGA);RUA ALVARENGA PEIXOTO, 166;-22.807823;-43.308973;SIM
VGS;VIRGILIO GOMES DA SILVA;PESQUISANDO;ESTRADA DOS GOUVEIAS, Nº 6 LOTE 39;-22.925649;-43.626388;NÃO
VGU;RIO DE JANEIRO - VILA GUARATIBA;CENTENNIAL (BTS);ESTRADA DO CATRUZ, 219;-22.995694;-43.634444;SIM
VHE;BELFORD ROXO VILA HELIÓPOLIS;PESQUISANDO;RUA DOS ÓRGÃOS;-22.73271;-43.41171;NÃO
VHS;VALE DAS HORTÊNCIAS;PESQUISANDO;RODOVIA SANTOS DUMONT, KM 76,5 (BR 116);-22.38447;-42.950024;NÃO
VHU;VILA HULDA;PESQUISANDO;PESQUISANDO;-22.8848;-43.00128;NÃO
VI2;TERESÓPOLIS - VIEIRA - CO SITE;PESQUISANDO;RODOVIA RJ 130, KM 40;-22.278139;-42.717944;NÃO
VIA;VIÚVA MENDONÇA;PESQUISANDO;SITE EM BUSCA;-22.859906;-43.258392;NÃO
VIB;RIO DE JANEIRO - VILA ISABEL;OI;RUA TEODORO DA SILVA, 701 - S/213 TELEMAR;-22.919724;-43.252343;SIM
VIC;MAGÉ - VILA CARVALHO;TELXIUS;LOTEAMENTO VILA CARVALHO, LOTE 42 QUADRA 39;-22.611568;-43.187998;NÃO
VID;RIO DE JANEIRO - VISCONDE DE INHAUMA DOWNTOWN;TELXIUS;RUA VISCONDE DE INHAÚMA, 58;-22.899293;-43.178451;SIM
VIE;TERESÓPOLIS - VIEIRA;AMERICAN TOWER;RODOVIA RJ 130, KM 39 APÓS O MIRANTE;-22.278636;-42.718011;NÃO
VIG;SÃO GONÇALO VILA LAGE;PESQUISANDO;TRAVESSA E - CASA 8;-22.84894;-43.08686;NÃO
VII;VILA ALIANÇA;PESQUISANDO;RUA DO PEDAGOGO, 7;-22.8693;-43.47702;NÃO
VIL;TRÊS RIOS - VILA ISABEL;AMERICAN TOWER;RUA CARLOS JÁCOMO, 29;-22.108415;-43.186881;SIM
VIM;VILA IRACEMA;AMERICAN TOWER;RUA OLMIR S/Nº;-22.747122;-43.433158;NÃO
VIN;VILA TIRADENTES;PESQUISANDO;RUA MARIA LUCINDA, 195, C/2, LOTE 10;-22.8006;-43.383689;NÃO
VIP;RIO DE JANEIRO - VISCONDE DE PIRAJÁ;BR TOWERS,BR TOWERS (ANTIGA);RUA VISCONDE DE PIRAJÁ, 623;-22.983903;-43.213981;NÃO
VIR;VISCONDE DE ITABORAI;TELXIUS;RUA JOÃO MORAES, QUADRA 208 LOTE 33;-22.709629;-42.895214;NÃO
VIS;VILA SÃO PEDRO;PESQUISANDO;PESQUISANDO;-22.743289;-43.311636;NÃO
VIT;VILAR DOS TELES;TELEMAR;AVENIDA NOSSA SENHORA DE FÁTIMA, Nº 2533,;-22.774969;-43.361469;NÃO
VIU;VILA UNIVERSAL;PESQUISANDO;ESTRADA SANTA VERIDIANA, 2101 - LOTE 18;-22.95174;-43.66719;SIM
VIV;VIVEIRO VASCONCELOS;AMERICAN TOWER;TRAVESSA CRESPO, 25;-21.775928;-41.324555;NÃO
VJA;VIEIRA SOUTO JOANA ANGÉLICA;PESQUISANDO;PESQUISANDO;-22.986398;-43.207539;NÃO
VJC;SÃO GONÇALO - VIADUTO JARDIM CATARINA;AMERICAN TOWER;AVENIDA SANTA CATARINA, LOTE 1 QUADRA 188;-22.788581;-43.01205;NÃO
VJD;VILA JARDIM;PESQUISANDO;SITE EM BUSCA;00.0000;00.0000;NÃO
VJE;VILA JACARÉ;PESQUISANDO;AVENIDA SANTA CRUZ, 8740;-22.87938;-43.50288;SIM
VJG;VIEIRA SOUTO JOANA ANGÉLICA;PESQUISANDO;AVENIDA VIEIRA SOUTO, EM FRENTE AO Nº466, CANTEIRO;-22.9864;-43.20753;NÃO
VJL;PRAÇA VEREADOR JOSE LEÃO;PESQUISANDO;PRAÇA VEREADOR JOSE LEÃO;-22.963825;-43.19165;NÃO
VJN;VIADUTO JORNALISTA ARMANDO NOGUEIRA;PESQUISANDO;RUA LUIZ SILVA 46;-22.889961;-43.295989;NÃO
VJP;VOLTA REDONDA JARDIM PONTE ALTA;PESQUISANDO;SITE EM BUSCA;-22.533778;-44.134028;NÃO
VJR;VIADUTO JORNALISTA ARMANDO NOGUEIRA;PESQUISANDO;RUA DA ABOLIÇÃO, 189;-22.88986;-43.29679;NÃO
VJU;VILA JESUÂNIA;PESQUISANDO;RUA ARIPIBUI, 198;-22.87044;-43.27428;SIM
VJV;VIADUTO JOÃO XXIII;PESQUISANDO;SITE EM BUSCA;-22.835811;-43.284089;NÃO
VKN;VILA KENNEDY;SP TORRES (ANTIGA);AVENIDA BRASIL, Nº 33020;-22.856554;-43.472672;SIM
VKR;VITOR KONDER;TELXIUS (BTS);RUA SAQUAREMA, 110;-22.906028;-43.57225;SIM
VL1;VALENCA - RJVLC_G1I01 - POP FIBRASIL;PESQUISANDO;RUA RODRIGUES DA CRUZ  Nº 99, CENTRO;-22.249372;-43.698769;NÃO
VLA;VILA LEOPOLDINA;AMERICAN TOWER;RUA TAQUARI, 46;-22.75405;-43.300544;SIM
VLB;VAZ LOBO;BR TOWERS,BR TOWERS (ANTIGA);RUA ANAJÁS, Nº 8;-22.855719;-43.328839;SIM
VLC;VALENÇA;TELXIUS,TELEMAR;ALTO ESTAÇÃO VALENÇA RÁDIO DA TELERJ;-22.263389;-43.693083;SIM
VLD;NOVA IGUACU - VILA BANDEIRANTES;AMERICAN TOWER;RUA ALVARO TEIXEIRA, AO LADO DO 51;-22.746639;-43.486031;SIM
VLE;DUQUE DE CAXIAS - VILA EMA;BR TOWERS (ANTIGA);RUA T, QUADRA 13, LOTE 3;-22.640944;-43.238222;NÃO
VLF;VALENÇA PONTE FUNDA;PESQUISANDO;RUA D, S/Nº;-22.21801;-43.70879;NÃO
VLG;VILA GOMES;AMERICAN TOWER,TIM;RUA ESPIRITO SANTO S/N - JARDIM SAO FRANCISCO;-22.696861;-43.555239;NÃO
VLH;VIA LIGHT NOVA IGUAÇU;PESQUISANDO;SITE EM BUSCA;-22.760439;-43.440569;NÃO
VLI;RIO DE JANEIRO - VILA IEDA;AMERICAN TOWER;RUA JAPOATÃ, QUADRA M LOTE 5;-22.885361;-43.591804;NÃO
VLJ;VILA SÃO JOÃO;SBA TORRES BRASIL;RUA TERESOPOLIS, LOTE 6 QUADRA 38;-22.764515;-43.350406;NÃO
VLL;ITABORAÍ - VILLAGE DO SOL ITABORAI;CENTENNIAL (BTS);RUA 81, LOTE 17 QUADRA 230;-22.736801;-42.926282;NÃO
VLM;BELFORD ROXO - VILA MAIA;SBA TORRES BRASIL;RUA ITAPERUSSU, 211;-22.734151;-43.388322;SIM
VLN;VILA NORMA;AMERICAN TOWER;RUA SÃO PAULO, 191 - ROCHA SOBRINHA;-22.786588;-43.413959;SIM
